REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Education_group
2017,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,45587.0,False,False,False,False,True,3
2017,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,22176.0,False,False,False,False,True,1
2017,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,27484.0,False,False,False,False,True,2
2017,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,43557.0,False,False,False,False,True,3
2017,2016A000224,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,28595.0,False,False,False,False,True,1
2017,2016A000224,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,36631.0,False,False,False,False,True,2
2017,2016A000224,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,51863.0,False,False,False,False,True,3
2017,2016A000224,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,28818.0,False,False,False,False,True,1
2017,2016A000224,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,36850.0,False,False,False,False,True,2
2017,2016A000224,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,63281.0,False,False,False,False,True,3
2018,2016A000224,Total non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,27411.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,36309.0,False,False,False,False,True,2
2018,2016A000224,Total non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,59467.0,False,False,False,False,True,3
2018,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Average annual wages and salaries,Dollars,units,24596.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Average annual wages and salaries,Dollars,units,30707.0,False,False,False,False,True,2
2018,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,47315.0,False,False,False,False,True,3
2018,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,22835.0,False,False,False,False,True,1
2018,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,28358.0,False,False,False,False,True,2
2018,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,44907.0,False,False,False,False,True,3
2018,2016A000224,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,29360.0,False,False,False,False,True,1
2018,2016A000224,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,37791.0,False,False,False,False,True,2
2018,2016A000224,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,54740.0,False,False,False,False,True,3
2018,2016A000224,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,29481.0,False,False,False,False,True,1
2018,2016A000224,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,38067.0,False,False,False,False,True,2
2018,2016A000224,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,64971.0,False,False,False,False,True,3
