REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Age_group
2015,2016A000212,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,11341.0,False,False,True,False,False,20
2015,2016A000212,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,30101.0,False,False,True,False,False,30
2015,2016A000212,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,39307.0,False,False,True,False,False,40
2015,2016A000212,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,41315.0,False,False,True,False,False,50
2015,2016A000212,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,37567.0,False,False,True,False,False,60
2015,2016A000212,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,22869.0,False,False,True,False,False,70
2015,2016A000212,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,11235.0,False,False,True,False,False,20
2015,2016A000212,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,29135.0,False,False,True,False,False,30
2015,2016A000212,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,37441.0,False,False,True,False,False,40
2015,2016A000212,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,38937.0,False,False,True,False,False,50
2015,2016A000212,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,35799.0,False,False,True,False,False,60
2015,2016A000212,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,21588.0,False,False,True,False,False,70
2015,2016A000212,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,11654.0,False,False,True,False,False,20
2015,2016A000212,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,34195.0,False,False,True,False,False,30
2015,2016A000212,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,47749.0,False,False,True,False,False,40
2015,2016A000212,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,51791.0,False,False,True,False,False,50
2015,2016A000212,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,44691.0,False,False,True,False,False,60
2015,2016A000212,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,28502.0,False,False,True,False,False,70
2015,2016A000212,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,17327.0,False,False,True,False,False,20
2015,2016A000212,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,41453.0,False,False,True,False,False,30
2015,2016A000212,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,52539.0,False,False,True,False,False,40
2015,2016A000212,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,57268.0,False,False,True,False,False,50
2015,2016A000212,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,51918.0,False,False,True,False,False,60
2015,2016A000212,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,35911.0,False,False,True,False,False,70
2016,2016A000212,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,15781.0,False,False,True,False,False,20
2016,2016A000212,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,38880.0,False,False,True,False,False,30
2016,2016A000212,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,49062.0,False,False,True,False,False,40
2016,2016A000212,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,53862.0,False,False,True,False,False,50
2016,2016A000212,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,48377.0,False,False,True,False,False,60
2016,2016A000212,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,31662.0,False,False,True,False,False,70
2016,2016A000212,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,11171.0,False,False,True,False,False,20
2016,2016A000212,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,29668.0,False,False,True,False,False,30
2016,2016A000212,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,39383.0,False,False,True,False,False,40
2016,2016A000212,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,41810.0,False,False,True,False,False,50
2016,2016A000212,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,37263.0,False,False,True,False,False,60
2016,2016A000212,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,22072.0,False,False,True,False,False,70
2016,2016A000212,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,11027.0,False,False,True,False,False,20
2016,2016A000212,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,28584.0,False,False,True,False,False,30
2016,2016A000212,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,37406.0,False,False,True,False,False,40
2016,2016A000212,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,39413.0,False,False,True,False,False,50
2016,2016A000212,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,35451.0,False,False,True,False,False,60
2016,2016A000212,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,20872.0,False,False,True,False,False,70
2016,2016A000212,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,11600.0,False,False,True,False,False,20
2016,2016A000212,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,33747.0,False,False,True,False,False,30
2016,2016A000212,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,47433.0,False,False,True,False,False,40
2016,2016A000212,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,51698.0,False,False,True,False,False,50
2016,2016A000212,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,44185.0,False,False,True,False,False,60
2016,2016A000212,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,27317.0,False,False,True,False,False,70
2016,2016A000212,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,18343.0,False,False,True,False,False,20
2016,2016A000212,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,42221.0,False,False,True,False,False,30
2016,2016A000212,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,52589.0,False,False,True,False,False,40
2016,2016A000212,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,57882.0,False,False,True,False,False,50
2016,2016A000212,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,52243.0,False,False,True,False,False,60
2016,2016A000212,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,36358.0,False,False,True,False,False,70
2017,2016A000212,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,16087.0,False,False,True,False,False,20
2017,2016A000212,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,39188.0,False,False,True,False,False,30
2017,2016A000212,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,49222.0,False,False,True,False,False,40
2017,2016A000212,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,54516.0,False,False,True,False,False,50
2017,2016A000212,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,48493.0,False,False,True,False,False,60
2017,2016A000212,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,30816.0,False,False,True,False,False,70
2017,2016A000212,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,11813.0,False,False,True,False,False,20
2017,2016A000212,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,30340.0,False,False,True,False,False,30
2017,2016A000212,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,39992.0,False,False,True,False,False,40
2017,2016A000212,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,43001.0,False,False,True,False,False,50
2017,2016A000212,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,38228.0,False,False,True,False,False,60
2017,2016A000212,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,22297.0,False,False,True,False,False,70
2017,2016A000212,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,11612.0,False,False,True,False,False,20
2017,2016A000212,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,29127.0,False,False,True,False,False,30
2017,2016A000212,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,37795.0,False,False,True,False,False,40
2017,2016A000212,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,40372.0,False,False,True,False,False,50
2017,2016A000212,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,36075.0,False,False,True,False,False,60
2017,2016A000212,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,20995.0,False,False,True,False,False,70
2017,2016A000212,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,12430.0,False,False,True,False,False,20
2017,2016A000212,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,35081.0,False,False,True,False,False,30
2017,2016A000212,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,49343.0,False,False,True,False,False,40
2017,2016A000212,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,54223.0,False,False,True,False,False,50
2017,2016A000212,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,46836.0,False,False,True,False,False,60
2017,2016A000212,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,28440.0,False,False,True,False,False,70
2017,2016A000212,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,18127.0,False,False,True,False,False,20
2017,2016A000212,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,42289.0,False,False,True,False,False,30
2017,2016A000212,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,52548.0,False,False,True,False,False,40
2017,2016A000212,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,58395.0,False,False,True,False,False,50
2017,2016A000212,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,51999.0,False,False,True,False,False,60
2017,2016A000212,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,34735.0,False,False,True,False,False,70
2018,2016A000212,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,17351.0,False,False,True,False,False,20
2018,2016A000212,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,41899.0,False,False,True,False,False,30
2018,2016A000212,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,51588.0,False,False,True,False,False,40
2018,2016A000212,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,57591.0,False,False,True,False,False,50
2018,2016A000212,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,50636.0,False,False,True,False,False,60
2018,2016A000212,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,32007.0,False,False,True,False,False,70
2018,2016A000212,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,12352.0,False,False,True,False,False,20
2018,2016A000212,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,30933.0,False,False,True,False,False,30
2018,2016A000212,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,41009.0,False,False,True,False,False,40
2018,2016A000212,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,44589.0,False,False,True,False,False,50
2018,2016A000212,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,39086.0,False,False,True,False,False,60
2018,2016A000212,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,22450.0,False,False,True,False,False,70
2018,2016A000212,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,12045.0,False,False,True,False,False,20
2018,2016A000212,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,29600.0,False,False,True,False,False,30
2018,2016A000212,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,38624.0,False,False,True,False,False,40
2018,2016A000212,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,41963.0,False,False,True,False,False,50
2018,2016A000212,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,36897.0,False,False,True,False,False,60
2018,2016A000212,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,21218.0,False,False,True,False,False,70
2018,2016A000212,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,13273.0,False,False,True,False,False,20
2018,2016A000212,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,36210.0,False,False,True,False,False,30
2018,2016A000212,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,51340.0,False,False,True,False,False,40
2018,2016A000212,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,55977.0,False,False,True,False,False,50
2018,2016A000212,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,47893.0,False,False,True,False,False,60
2018,2016A000212,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,28117.0,False,False,True,False,False,70
2018,2016A000212,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,19752.0,False,False,True,False,False,20
2018,2016A000212,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,45685.0,False,False,True,False,False,30
2018,2016A000212,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,55295.0,False,False,True,False,False,40
2018,2016A000212,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,61929.0,False,False,True,False,False,50
2018,2016A000212,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,54580.0,False,False,True,False,False,60
2018,2016A000212,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,36665.0,False,False,True,False,False,70
2013,2016A000235,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,13723.0,False,False,False,True,False,20
2013,2016A000235,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,37895.0,False,False,False,True,False,30
2013,2016A000235,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,54273.0,False,False,False,True,False,40
2013,2016A000235,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,60470.0,False,False,False,True,False,50
2013,2016A000235,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,57364.0,False,False,False,True,False,60
2013,2016A000235,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,35453.0,False,False,False,True,False,70
2013,2016A000235,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,11743.0,False,False,False,True,False,20
2013,2016A000235,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,32964.0,False,False,False,True,False,30
2013,2016A000235,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,46043.0,False,False,False,True,False,40
2013,2016A000235,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,51333.0,False,False,False,True,False,50
2013,2016A000235,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,46924.0,False,False,False,True,False,60
2013,2016A000235,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,26346.0,False,False,False,True,False,70
2013,2016A000235,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,11595.0,False,False,False,True,False,20
2013,2016A000235,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,31551.0,False,False,False,True,False,30
2013,2016A000235,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,43311.0,False,False,False,True,False,40
2013,2016A000235,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,47853.0,False,False,False,True,False,50
2013,2016A000235,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,43858.0,False,False,False,True,False,60
2013,2016A000235,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,24975.0,False,False,False,True,False,70
2013,2016A000235,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,12053.0,False,False,False,True,False,20
2013,2016A000235,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,37084.0,False,False,False,True,False,30
2013,2016A000235,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,54612.0,False,False,False,True,False,40
2013,2016A000235,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,62263.0,False,False,False,True,False,50
2013,2016A000235,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,57075.0,False,False,False,True,False,60
2013,2016A000235,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,31517.0,False,False,False,True,False,70
2013,2016A000235,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,15234.0,False,False,False,True,False,20
2013,2016A000235,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,40826.0,False,False,False,True,False,30
2013,2016A000235,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,59367.0,False,False,False,True,False,40
2013,2016A000235,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,65736.0,False,False,False,True,False,50
2013,2016A000235,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,63638.0,False,False,False,True,False,60
2013,2016A000235,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,42553.0,False,False,False,True,False,70
2014,2016A000235,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,14333.0,False,False,False,True,False,20
2014,2016A000235,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,38768.0,False,False,False,True,False,30
2014,2016A000235,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,55363.0,False,False,False,True,False,40
2014,2016A000235,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,61978.0,False,False,False,True,False,50
2014,2016A000235,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,58944.0,False,False,False,True,False,60
2014,2016A000235,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,37925.0,False,False,False,True,False,70
2014,2016A000235,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,12283.0,False,False,False,True,False,20
2014,2016A000235,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,33472.0,False,False,False,True,False,30
2014,2016A000235,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,46972.0,False,False,False,True,False,40
2014,2016A000235,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,52533.0,False,False,False,True,False,50
2014,2016A000235,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,48403.0,False,False,False,True,False,60
2014,2016A000235,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,28284.0,False,False,False,True,False,70
2014,2016A000235,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,12067.0,False,False,False,True,False,20
2014,2016A000235,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,31946.0,False,False,False,True,False,30
2014,2016A000235,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,44021.0,False,False,False,True,False,40
2014,2016A000235,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,48689.0,False,False,False,True,False,50
2014,2016A000235,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,44921.0,False,False,False,True,False,60
2014,2016A000235,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,26583.0,False,False,False,True,False,70
2014,2016A000235,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,12734.0,False,False,False,True,False,20
2014,2016A000235,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,37914.0,False,False,False,True,False,30
2014,2016A000235,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,56285.0,False,False,False,True,False,40
2014,2016A000235,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,64589.0,False,False,False,True,False,50
2014,2016A000235,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,59886.0,False,False,False,True,False,60
2014,2016A000235,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,34901.0,False,False,False,True,False,70
2014,2016A000235,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,15932.0,False,False,False,True,False,20
2014,2016A000235,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,41932.0,False,False,False,True,False,30
2014,2016A000235,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,60569.0,False,False,False,True,False,40
2014,2016A000235,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,67494.0,False,False,False,True,False,50
2014,2016A000235,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,65279.0,False,False,False,True,False,60
2014,2016A000235,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,45323.0,False,False,False,True,False,70
2015,2016A000235,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,14368.0,False,False,False,True,False,20
2015,2016A000235,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,39708.0,False,False,False,True,False,30
2015,2016A000235,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,56555.0,False,False,False,True,False,40
2015,2016A000235,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,63591.0,False,False,False,True,False,50
2015,2016A000235,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,60633.0,False,False,False,True,False,60
2015,2016A000235,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,40631.0,False,False,False,True,False,70
2015,2016A000235,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,12470.0,False,False,False,True,False,20
2015,2016A000235,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,34136.0,False,False,False,True,False,30
2015,2016A000235,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,48013.0,False,False,False,True,False,40
2015,2016A000235,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,53833.0,False,False,False,True,False,50
2015,2016A000235,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,49879.0,False,False,False,True,False,60
2015,2016A000235,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,29886.0,False,False,False,True,False,70
2015,2016A000235,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,12210.0,False,False,False,True,False,20
2015,2016A000235,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,32325.0,False,False,False,True,False,30
2015,2016A000235,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,44706.0,False,False,False,True,False,40
2015,2016A000235,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,49434.0,False,False,False,True,False,50
2015,2016A000235,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,45823.0,False,False,False,True,False,60
2015,2016A000235,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,27828.0,False,False,False,True,False,70
2015,2016A000235,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,13014.0,False,False,False,True,False,20
2015,2016A000235,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,39186.0,False,False,False,True,False,30
2015,2016A000235,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,58099.0,False,False,False,True,False,40
2015,2016A000235,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,67087.0,False,False,False,True,False,50
2015,2016A000235,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,62753.0,False,False,False,True,False,60
2015,2016A000235,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,37719.0,False,False,False,True,False,70
2015,2016A000235,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,15911.0,False,False,False,True,False,20
2015,2016A000235,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,43118.0,False,False,False,True,False,30
2015,2016A000235,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,61961.0,False,False,False,True,False,40
2015,2016A000235,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,69453.0,False,False,False,True,False,50
2015,2016A000235,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,67208.0,False,False,False,True,False,60
2015,2016A000235,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,48998.0,False,False,False,True,False,70
2016,2016A000235,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,14939.0,False,False,False,True,False,20
2016,2016A000235,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,40313.0,False,False,False,True,False,30
2016,2016A000235,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,56752.0,False,False,False,True,False,40
2016,2016A000235,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,64026.0,False,False,False,True,False,50
2016,2016A000235,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,60661.0,False,False,False,True,False,60
2016,2016A000235,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,39068.0,False,False,False,True,False,70
2016,2016A000235,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,12397.0,False,False,False,True,False,20
2016,2016A000235,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,34729.0,False,False,False,True,False,30
2016,2016A000235,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,48665.0,False,False,False,True,False,40
2016,2016A000235,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,54835.0,False,False,False,True,False,50
2016,2016A000235,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,50312.0,False,False,False,True,False,60
2016,2016A000235,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,28890.0,False,False,False,True,False,70
