REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2013,2016A000259,British Columbia,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,2104.0
2013,2016A000259,British Columbia,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,9516.0
2013,2016A000259,British Columbia,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,29312.0
2013,2016A000259,British Columbia,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,10268.0
2013,2016A000259,British Columbia,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,101137.0
2013,2016A000260,Yukon,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,471.0
2013,2016A000260,Yukon,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,121.0
2013,2016A000260,Yukon,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,817.0
2013,2016A000260,Yukon,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,353.0
2013,2016A000260,Yukon,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,60.0
2013,2016A000260,Yukon,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,390.0
2013,2016A000260,Yukon,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,318.0
2013,2016A000260,Yukon,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,36.0
2013,2016A000260,Yukon,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,117.0
2013,2016A000260,Yukon,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,60.0
2013,2016A000260,Yukon,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,426.0
2013,2016A000261,Northwest Territories,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,1337.0
2013,2016A000261,Northwest Territories,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,188.0
2013,2016A000261,Northwest Territories,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,1277.0
2013,2016A000261,Northwest Territories,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,616.0
2013,2016A000261,Northwest Territories,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,97.0
2013,2016A000261,Northwest Territories,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,332.0
2013,2016A000261,Northwest Territories,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,512.0
2013,2016A000261,Northwest Territories,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,80.0
2013,2016A000261,Northwest Territories,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,282.0
2013,2016A000261,Northwest Territories,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,104.0
2013,2016A000261,Northwest Territories,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,18.0
2013,2016A000261,Northwest Territories,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,50.0
2013,2016A000261,Northwest Territories,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,720.0
2013,2016A000261,Northwest Territories,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,90.0
2013,2016A000261,Northwest Territories,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,945.0
2013,2016A000262,Nunavut,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,664.0
2013,2016A000262,Nunavut,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,63.0
2013,2016A000262,Nunavut,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,260.0
2013,2016A000262,Nunavut,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,497.0
2013,2016A000262,Nunavut,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,43.0
2013,2016A000262,Nunavut,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,128.0
2013,2016A000262,Nunavut,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,435.0
2013,2016A000262,Nunavut,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,62.0
2013,2016A000262,Nunavut,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,167.0
2013,2016A000262,Nunavut,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,20.0
2013,2016A000262,Nunavut,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,132.0
2014,2016A000011124,Canada,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,482549.0
2014,2016A000011124,Canada,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,175401.0
2014,2016A000011124,Canada,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,1024060.0
2014,2016A000011124,Canada,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,214090.0
2014,2016A000011124,Canada,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,51211.0
2014,2016A000011124,Canada,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,312082.0
2014,2016A000011124,Canada,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,150918.0
2014,2016A000011124,Canada,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,37340.0
2014,2016A000011124,Canada,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,245877.0
2014,2016A000011124,Canada,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,63170.0
2014,2016A000011124,Canada,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,13874.0
2014,2016A000011124,Canada,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,66208.0
2014,2016A000011124,Canada,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,268463.0
2014,2016A000011124,Canada,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,124188.0
2014,2016A000011124,Canada,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,711977.0
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,9251.0
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,3038.0
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,15085.0
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,2688.0
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,607.0
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,2447.0
2014,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,2031.0
2014,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,442.0
2014,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,2027.0
2014,2016A000210,Newfoundland and Labrador,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,656.0
2014,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,165.0
