REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2013,2016A000235,Ontario,Total non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1277.0
2013,2016A000235,Ontario,Total non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1556.0
2013,2016A000235,Ontario,Total non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1681.0
2013,2016A000235,Ontario,Total non-profit institutions excluding governments,High school diploma and less,Average annual hours worked,Hours,units,1287.0
2013,2016A000235,Ontario,Total non-profit institutions excluding governments,Trade certificate,Average annual hours worked,Hours,units,1602.0
2013,2016A000235,Ontario,Total non-profit institutions excluding governments,University degree and higher,Average annual hours worked,Hours,units,1755.0
2013,2016A000235,Ontario,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual hours worked,Hours,units,1237.0
2013,2016A000235,Ontario,Non-profit institutions serving households (community organizations),Trade certificate,Average annual hours worked,Hours,units,1542.0
2013,2016A000235,Ontario,Non-profit institutions serving households (community organizations),University degree and higher,Average annual hours worked,Hours,units,1737.0
2013,2016A000235,Ontario,Business non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1393.0
2013,2016A000235,Ontario,Business non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1750.0
2013,2016A000235,Ontario,Business non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1818.0
2013,2016A000235,Ontario,Government non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1266.0
2013,2016A000235,Ontario,Government non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1523.0
2013,2016A000235,Ontario,Government non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1640.0
2013,2016A000246,Manitoba,Total non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1340.0
2013,2016A000246,Manitoba,Total non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1563.0
2013,2016A000246,Manitoba,Total non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1669.0
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,High school diploma and less,Average annual hours worked,Hours,units,1286.0
