REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2013,2016A000259,British Columbia,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,47955.0
2013,2016A000260,Yukon,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,47527.0
2013,2016A000260,Yukon,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,48658.0
2013,2016A000260,Yukon,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,38313.0
2013,2016A000260,Yukon,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,37136.0
2013,2016A000260,Yukon,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,57600.0
2013,2016A000260,Yukon,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,62588.0
2013,2016A000261,Northwest Territories,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,77369.0
2013,2016A000261,Northwest Territories,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,63068.0
2013,2016A000261,Northwest Territories,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,52026.0
2013,2016A000261,Northwest Territories,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,38658.0
2013,2016A000261,Northwest Territories,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual wages and salaries,Dollars,units,50750.0
2013,2016A000261,Northwest Territories,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual wages and salaries,Dollars,units,36643.0
2013,2016A000261,Northwest Territories,Business non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,58200.0
2013,2016A000261,Northwest Territories,Business non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,48984.0
2013,2016A000261,Northwest Territories,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,87507.0
2013,2016A000261,Northwest Territories,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,76333.0
2013,2016A000262,Nunavut,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,72238.0
2013,2016A000262,Nunavut,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,60645.0
2013,2016A000262,Nunavut,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,54737.0
2013,2016A000262,Nunavut,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,56381.0
2013,2016A000262,Nunavut,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,98840.0
2013,2016A000262,Nunavut,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,70085.0
2014,2016A000011124,Canada,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,46607.0
2014,2016A000011124,Canada,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,45356.0
2014,2016A000011124,Canada,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,36671.0
