REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2013,2016A000213,New Brunswick,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,1630.0
2013,2016A000224,Quebec,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,59024.0
2013,2016A000224,Quebec,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,126989.0
2013,2016A000224,Quebec,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,125826.0
2013,2016A000224,Quebec,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,139306.0
2013,2016A000224,Quebec,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,108382.0
2013,2016A000224,Quebec,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,29225.0
2013,2016A000224,Quebec,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,23452.0
2013,2016A000224,Quebec,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,38667.0
2013,2016A000224,Quebec,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,38412.0
2013,2016A000224,Quebec,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,39482.0
2013,2016A000224,Quebec,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,34970.0
2013,2016A000224,Quebec,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,11389.0
2013,2016A000224,Quebec,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,15873.0
2013,2016A000224,Quebec,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,29383.0
2013,2016A000224,Quebec,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,29503.0
2013,2016A000224,Quebec,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,30178.0
2013,2016A000224,Quebec,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,26992.0
2013,2016A000224,Quebec,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,9211.0
2013,2016A000224,Quebec,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,7579.0
2013,2016A000224,Quebec,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,9284.0
2013,2016A000224,Quebec,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,8909.0
2013,2016A000224,Quebec,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,9304.0
2013,2016A000224,Quebec,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,7978.0
2013,2016A000224,Quebec,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,2178.0
2013,2016A000224,Quebec,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,35572.0
2013,2016A000224,Quebec,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,88322.0
2013,2016A000224,Quebec,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,87414.0
2013,2016A000224,Quebec,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,99824.0
2013,2016A000224,Quebec,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,73412.0
2013,2016A000224,Quebec,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,17836.0
2013,2016A000235,Ontario,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,85637.0
2013,2016A000235,Ontario,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,159232.0
2013,2016A000235,Ontario,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,150619.0
2013,2016A000235,Ontario,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,174470.0
2013,2016A000235,Ontario,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,133766.0
2013,2016A000235,Ontario,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,42788.0
2013,2016A000235,Ontario,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,37081.0
2013,2016A000235,Ontario,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,59354.0
2013,2016A000235,Ontario,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,57581.0
2013,2016A000235,Ontario,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,63785.0
2013,2016A000235,Ontario,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,50211.0
2013,2016A000235,Ontario,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,18744.0
2013,2016A000235,Ontario,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,25099.0
2013,2016A000235,Ontario,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,44193.0
2013,2016A000235,Ontario,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,43667.0
2013,2016A000235,Ontario,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,48381.0
2013,2016A000235,Ontario,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,38564.0
2013,2016A000235,Ontario,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,14816.0
2013,2016A000235,Ontario,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,11983.0
2013,2016A000235,Ontario,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,15160.0
2013,2016A000235,Ontario,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,13915.0
2013,2016A000235,Ontario,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,15404.0
2013,2016A000235,Ontario,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,11647.0
2013,2016A000235,Ontario,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,3928.0
2013,2016A000235,Ontario,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,48556.0
2013,2016A000235,Ontario,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,99878.0
2013,2016A000235,Ontario,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,93038.0
2013,2016A000235,Ontario,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,110685.0
2013,2016A000235,Ontario,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,83555.0
2013,2016A000235,Ontario,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,24044.0
2013,2016A000246,Manitoba,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,11554.0
2013,2016A000246,Manitoba,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,21840.0
2013,2016A000246,Manitoba,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,22563.0
2013,2016A000246,Manitoba,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,25564.0
2013,2016A000246,Manitoba,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,20400.0
2013,2016A000246,Manitoba,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,6560.0
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,5300.0
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,6574.0
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,6529.0
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,6957.0
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,5855.0
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,2482.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,4313.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,5531.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,5536.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,5899.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,4970.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,2152.0
2013,2016A000246,Manitoba,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,987.0
2013,2016A000246,Manitoba,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,1043.0
2013,2016A000246,Manitoba,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,993.0
2013,2016A000246,Manitoba,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,1058.0
2013,2016A000246,Manitoba,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,884.0
2013,2016A000246,Manitoba,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,330.0
2013,2016A000246,Manitoba,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,6254.0
2013,2016A000246,Manitoba,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,15266.0
2013,2016A000246,Manitoba,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,16035.0
2013,2016A000246,Manitoba,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,18607.0
2013,2016A000246,Manitoba,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,14545.0
2013,2016A000246,Manitoba,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,4078.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,9186.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,17494.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,16645.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,19123.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,16353.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,4692.0
2013,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,3446.0
2013,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,4123.0
2013,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,3823.0
